Area (Pxl),Mean diff. to neighbors (abs) Layer 1 (0),Mean diff. to neighbors (abs) Layer 2 (0),Mean diff. to neighbors (abs) Layer 3 (0),Mean diff. to neighbors (abs) Layer 4 (0),Compactness,Mean diff. to neighbors Layer 1 (0),Mean diff. to neighbors Layer 2 (0),Mean diff. to neighbors Layer 3 (0),Mean diff. to neighbors Layer 4 (0),Shape index,Mean Layer 1,Mean Layer 2,Mean Layer 3,Mean Layer 4,Standard deviation Layer 1,Standard deviation Layer 2,Standard deviation Layer 3,Standard deviation Layer 4,Main direction,Number of neighbors,GLCM Entropy Layer 1 (all dir.),GLCM Entropy Layer 2 (all dir.),GLCM Entropy Layer 3 (all dir.),GLCM Entropy Layer 4 (all dir.)
5191,3.86705259966328,7.29618869948396,4.63154769988866,8.02591033253455,1.6079008695349,0.0949866056972295,1.4524233856075,-2.28747591996626,-7.88282545260486,1.97089201485833,277.486996725101,392.575418994413,192.800616451551,103.620304372953,12.4433981236476,17.8999026754217,9.52081172535813,6.96158128097551,138.464827574066,7,7.56580991996022,8.23163418548895,7.0336568517389,6.30331274786941
217,48.5679017735725,86.6103647063576,62.745514458609,200.07942533003,2.09001751391218,-48.5679017735725,-86.6103647063576,-62.745514458609,-198.89506494344,1.90076385324597,171.944700460829,212.304147465438,108.603686635945,244.147465437788,20.5445830152311,27.1961577547898,24.5621488660017,72.4694526812298,66.3484032151348,7,7.09625068577929,7.21439329601766,7.04249458860143,7.31814650561193
361,13.0117026338173,33.0349923907931,15.8198879384899,232.623563822688,3.79845310692353,3.6707353483082,-5.79970634682076,-4.31892424037572,-23.0960663596046,3.23684210526316,200.412742382271,261.573407202216,133.12188365651,529.005540166205,38.5393816420903,49.7663322405726,29.7356141860644,111.371057437202,111.587822323873,9,7.90049145805565,7.89666765072872,7.76849835182847,7.94319999962788
310,17.1323984130783,29.829247293788,12.7757985947718,220.423543152266,5.98387096774194,11.4147291309663,14.0767799930014,1.89682219988228,32.6220445615669,4.54369467397652,205.932258064516,271.916129032258,131.916129032258,562.690322580645,32.1907408757075,44.8559637260174,28.2774171468944,100.464570403439,4.04015083682788,11,7.75916562028817,7.79948972998747,7.59371551990437,7.84879110403748
366,16.1940531571778,34.4123516208481,31.7899460224569,167.739407923711,4.20765027322404,-5.40112397763028,-7.49708363381641,-14.9979551988161,90.785060474523,3.44987526502949,216.142076502732,297.937158469945,153.133879781421,713.983606557377,21.0108358735068,30.655032598575,19.7185413765404,81.2480163967927,9.87410268038511,13,7.6447723970207,7.8790924013517,7.39336188071472,7.90782553344998
667,8.04050583733978,24.8323645892066,13.8548145254864,199.26942671517,2.85384188829604,0.340829677037448,5.67538265041086,-0.0819243276204012,66.542273776458,4.16241662306022,213.376311844078,315.433283358321,156.709145427286,898.781109445277,13.4557159023771,20.395334927889,12.3100606222341,67.6855995967536,115.267619041796,15,7.18787796034643,7.71571813772961,7.03863448294466,8.33365365044479
405,63.2454276920073,96.9923043820761,77.0627841856239,93.2677141498774,1.66337185293033,8.49806899544222,6.71187550270543,14.6595144003435,-63.3770451863402,1.56524758424985,245.859259259259,319.256790123457,196.898765432099,247.906172839506,18.7990660247238,27.6651625573811,21.3842476570619,28.5636579325661,100.623275321314,3,7.3351127310887,7.57709532496443,7.40316138093157,7.55305916624925
257,48.4438420570407,72.7455109885401,43.5807491540114,188.619354646303,5.22453966822116,-47.9059048635529,-71.0710741168399,-42.2933697397916,-135.018065856714,3.33723830930216,186.249027237354,243.284046692607,130.832684824903,362.836575875486,28.3767086944557,38.8375978427138,28.0746507264879,98.8120319117676,73.9465703417792,7,7.54253954422544,7.55083264904779,7.39995661449104,7.52784717190527
408,39.550923241376,66.3434426753369,37.5198735676589,259.095969640262,3.52599916495514,-39.550923241376,-66.3434426753369,-37.5198735676589,-191.644661589697,2.99519631750444,168.730392156863,204.958333333333,98.7573529411765,339.720588235294,22.4654605885136,30.1620741141798,17.388649804188,89.6262138192592,52.3011389261435,10,7.77641644979333,7.81658502421964,7.34531985139927,7.78752314540683
85,28.0765874670884,61.8438900490096,35.6264248282281,283.300701393037,2.44115053578224,11.9563710104202,8.23876566033293,-3.56703901507929,114.366015079648,1.84390889145858,209.976470588235,277.164705882353,131.788235294118,708.611764705882,22.742536705006,35.479189280088,29.9458704283135,73.7415349666571,52.0283920289626,4,6.39249494304291,6.5175250731667,6.29729043122143,6.56922346429457
121,40.9704410068974,71.7532572262255,53.4916525717343,210.229627852497,2.82398168933733,21.7215804437035,40.310980811149,21.6308104286475,79.4025117973259,2.09090909090909,242.099173553719,341.190082644628,190.02479338843,641.636363636364,27.6263154456418,48.0754080619577,34.9501327891912,103.587069616509,117.176944052807,7,6.80966240593064,6.94073270571983,6.84510901001626,6.83643489711684
189,12.4249688939772,23.6144475550467,19.1783321705842,126.393737155101,1.63438573456258,3.5816448626366,13.5010526854535,9.02350765625559,126.393737155101,1.60026452839728,227.687830687831,324.708994708995,173.47619047619,818.179894179894,11.3539919117076,17.5108424022062,12.9286079686117,48.1208731397802,94.4023086948246,2,6.76625222125728,6.9752058356981,6.63185369315945,7.26281947254987
175,6.45292180318998,26.7613711650556,11.3479755528257,195.635696914802,2.87094211903528,-5.0126007703447,-8.03933540130411,-3.4056617914486,-30.6719432048698,2.41897262725905,201.788571428571,279.457142857143,140.708571428571,686.582857142857,17.6001910935822,22.5666541062476,13.4530160490623,61.62219213291,102.050132510565,3,6.95751998618085,7.11656352884469,6.71935520497073,7.27411399674503
49,154.559208120273,243.402865390033,176.245833338772,150.824587412867,2.01820926515879,154.559208120273,243.402865390033,176.245833338772,143.986107088375,2.21428571428571,369.040816326531,522.387755102041,337.30612244898,456.69387755102,43.9140901490549,64.5100265348876,45.1876830254606,67.8053047354758,26.5175290942636,4,6.04423846863003,6.05600707631333,6.05351304755757,6.14808510013745
85,29.0104097639056,35.4732777110844,26.5606926770708,88.6989315726291,1.68589286203542,-5.12813525410164,-13.3941796718687,-15.2231632653061,-88.6989315726291,1.3558153613666,191.694117647059,226.188235294118,109.658823529412,188.623529411765,15.4455579217965,19.2320162704535,13.4501720445384,22.5278789218986,110.640116671011,2,6.39754117650327,6.46619226610319,6.24817911280262,6.4427892253621
243,17.2372568359278,35.8589133024633,19.529663922636,247.349399849453,3.35802469135802,1.549600239586,-0.222799483966433,-2.84392053821274,105.382978959055,2.43770113657842,199.769547325103,263.835390946502,126.325102880658,700.80658436214,21.5069224811431,27.8934934695096,13.8161527808689,92.812344624359,19.6440853958798,5,7.35314152277745,7.42910586538875,7.01592874289285,7.45108707602411
196,32.454550278139,49.6936412620966,43.687810673371,71.5503386105214,3.10866468208207,11.359873708016,2.57558463287923,-2.67877396553505,-63.6374784664638,2.28571428571429,227.255102040816,277.091836734694,153.183673469388,209.724489795918,12.1833871706014,14.9567995148845,12.6186992269051,20.5571779073687,41.9622914409719,4,6.68540790610503,6.80321016996517,6.56818135561779,7.03727833304142
161,43.961455070608,62.9592983767928,40.9452004819289,267.811854991834,3.91321424846793,-43.961455070608,-62.9592983767928,-40.9452004819289,-164.693985249201,2.60076434058903,166.776397515528,219.751552795031,118.298136645963,335.217391304348,24.0005111631071,35.2804260223959,27.8522822019508,92.8308215878378,30.0663542076108,8,7.09939805347668,7.1444053026491,7.00923539885584,7.12967323789539
110,5.67114859836268,19.9186125707584,7.84558743167029,179.268373601095,1.45454545454545,5.67114859836268,19.9186125707584,6.7102601690049,179.268373601095,1.23950136601927,219.4,336.745454545455,164.936363636364,1070.11818181818,9.5576718351853,16.6795663578014,9.34225714669868,67.7951100164971,97.1250748060088,2,6.21927146755352,6.56738048851929,6.04391093618194,6.69968719744815
302,33.7454584177909,53.1445869420474,52.5634137480856,147.799741121625,2.4235819441417,-13.6616194578458,-42.7832370955004,-41.3398229283781,-147.799741121625,1.92770838112226,193.688741721854,233.635761589404,133.337748344371,202.725165562914,17.4138125242192,23.3354414372,20.3511840998944,37.6994997394094,72.7413274566603,6,7.25797283072608,7.4370878459706,7.30081315095456,7.53343594369617
297,77.1946278841079,133.816653554687,106.973574888181,150.750930509117,2.0,-38.0028152804858,-63.567243144489,-39.0147046109461,-113.238667674035,2.23399658476479,250.531986531987,329.084175084175,204.346801346801,259.525252525253,24.5415847267893,35.0222101546647,25.4286669442823,50.0104386613892,81.5210744075821,7,7.35085664581643,7.52063823457627,7.38680318542484,7.37011023509322
63,91.0968844549302,161.06445160912,132.232375678143,99.7253450594604,1.83170382609604,-8.204190813887,17.2569247274,23.8872143878206,44.638922692083,1.95281644388101,284.412698412698,443.079365079365,282.761904761905,725.111111111111,40.1436448233429,51.0301192068328,41.7763183032571,104.515072371088,19.7593825654407,7,6.20719818994842,6.2032768801924,6.2334664046844,6.21226177063239
139,4.39376004607127,8.38376731379597,15.1438160770462,100.603408895244,2.23893375179354,-1.88401414820828,1.53704283611363,-3.54101119153228,0.0981578162145741,3.56239350465588,216.431654676259,327.510791366906,169.856115107914,830.043165467626,5.56330521254606,8.16499539090074,6.92982413957636,47.2906017559541,114.392151108904,5,5.68938675481146,6.11991468498181,5.97184059762903,7.1618198669751
368,31.6095694354992,58.3570411849544,39.5951463563888,259.138332743688,4.66304347826087,19.2473123973862,30.3720159380546,8.92453014205069,121.220464951569,3.70113084951308,220.657608695652,313.883152173913,166.323369565217,728.986413043478,22.8625892143915,39.3222464258699,27.9103046568349,116.828643237059,16.1528079896403,10,7.74910999579247,7.93949867735044,7.72883145163649,7.9809226821045
30,161.744462165515,263.285149743044,195.018536239589,234.343965975545,1.80005743208288,161.744462165515,263.285149743044,195.018536239589,234.343965975545,1.73445476543303,431.0,655.366666666667,442.7,751.166666666667,63.3092936832079,99.3523974994509,68.1288729785935,153.121103125018,18.121877956564,2,5.64118889414407,5.60111534159971,5.61196338236453,5.67728804772829
38,79.6703262380346,130.888205706635,89.5029700019462,173.900355894364,1.31578947368421,79.6703262380346,130.888205706635,89.5029700019462,127.443545556299,1.2977713690461,310.210526315789,452.447368421053,302.763157894737,593.710526315789,34.9579882405761,38.7160359598347,35.2654849978414,43.1178970624893,87.9642633797116,4,5.73761130256972,5.64501492602566,5.72425744170829,5.66994522014834
51,148.232719350366,238.994256288374,178.868884927708,157.474747474747,1.50980392156863,148.232719350366,238.994256288374,178.868884927708,157.474747474747,1.33026607982661,398.764705882353,568.078431372549,383.21568627451,417.0,77.0801946117425,110.335467630074,76.630080031966,83.6683462060936,174.05417962019,1,6.11440317363595,6.16756506805984,6.01499492181508,6.14846446014995
251,31.3203146744753,66.9777551958474,81.4417347904962,156.300500370751,2.77176855518579,-17.4249069176918,-22.9390238703857,-8.01274322362001,-68.6882728660995,2.84037481394011,228.852589641434,323.705179282869,253.390438247012,350.474103585657,31.3795392149337,45.9497466391591,48.8123383042062,63.3586069480355,59.578653435428,10,7.34150920264932,7.4552493946709,7.46247228505886,7.4839010566586
206,21.6847004646617,42.9409522894211,30.8951658795048,207.144172225695,2.26800673417901,2.1712089643414,10.4965888152432,-0.750040558154349,207.144172225695,2.05536239216027,222.723300970874,313.509708737864,159.325242718447,832.796116504854,16.9283510335546,31.9554818202099,21.8417975470592,87.8015590483802,132.614980320897,5,7.01998728679849,7.27002626041702,7.08787684444647,7.30670135781284
156,5.78720735827132,15.222145061015,6.54763653371424,197.869310504655,1.30769230769231,5.78720735827132,15.222145061015,3.17339527238205,197.869310504655,1.16092911508688,215.448717948718,317.948717948718,154.262820512821,1017.21153846154,10.1402314188655,20.3002446845791,11.7184449061755,83.2289096728146,111.829363419996,3,6.42544866898097,6.84740243866375,6.42836609133864,7.04164681700199
150,35.356557468684,64.5534853534424,72.4536339710234,90.9895392805565,2.54498925906914,-13.6708942060983,-23.7748269152455,-21.1298830267451,-57.7290886691125,2.57196422992234,218.926666666667,282.506666666667,194.94,244.633333333333,22.9126156419462,26.3103900051335,19.5479683513827,24.2647664091143,59.4704946451744,5,6.89865336756889,7.01035805604752,6.92839055405066,6.95951807074601
7,132.279654157469,159.495627036687,129.755613371176,158.35136129507,1.28571428571429,132.279654157469,159.495627036687,129.755613371176,158.35136129507,1.13389341902768,347.0,433.857142857143,314.428571428571,396.0,67.0671305484289,82.1556511775555,59.8064906722558,74.3812572397874,135.001326919922,2,4.29765951166941,4.34717002456655,4.37192528101512,4.32241476811798
91,49.3046817339472,90.9117589164973,77.270152703348,206.035647371725,1.85714285714286,49.3046817339472,90.9117589164973,77.270152703348,41.9878893752163,1.41518452957459,256.967032967033,371.230769230769,218.659340659341,673.527472527473,21.9827357582374,44.6731910468612,40.0250525338131,96.6348446540075,29.7464512417569,3,6.29157047785522,6.52790490399387,6.52978861707882,6.53588657460618
599,10.9581572001317,12.6817963862431,16.1685574662634,105.777757103806,2.32827759814052,-6.18294843353811,-5.41737532649994,-1.27162634004514,-3.71614965968759,4.29018369383854,223.813021702838,334.048414023372,190.464106844741,669.437395659432,5.84797075812171,8.29622638770193,10.2947365108735,32.4110546676573,114.699609635636,7,5.9621982019963,6.58745796486038,6.74959438926471,8.24542475146144
133,32.4648289634876,55.7272727081445,74.6690937672779,105.448168913078,2.48623171923497,32.4648289634876,55.7272727081445,40.8369055380842,54.8127009327829,2.51461891161995,273.308270676692,406.691729323308,293.676691729323,603.661654135338,26.328800220853,41.2422114681535,41.5103119486941,67.7879141997272,22.3569203234551,5,6.91282580479274,7.05388168839546,6.94409561142054,7.01325872783829
95,28.0253775435154,55.2255076353165,67.0445721436033,82.8457529734398,2.11429859000087,2.16823468637252,10.619014128823,4.0965201955514,72.3342226573366,2.25715237458734,243.368421052632,355.042105263158,220.789473684211,680.947368421053,18.1479606692957,24.5279285668072,25.9334755163008,72.076183148703,22.636975873433,3,6.4231637748283,6.65331189885782,6.65097174320108,6.72709446602786
5,239.51037184595,303.494077025232,221.234780876494,233.046281540505,1.2,239.51037184595,303.494077025232,221.234780876494,233.046281540505,1.11803398874989,463.4,606.6,445.4,530.6,94.7641282342638,125.235138838906,87.8330234023627,107.168278888858,161.452909848376,2,4.07011040342191,4.03545304439391,3.89896709187515,4.03545304439391
157,27.5122806412224,47.1240453363673,33.6367711238982,171.3726506303,2.8111625621486,-15.5614803714408,-28.0284458950495,-18.5519794656291,-99.3588219524423,2.23464327650934,209.923566878981,271.324840764331,150.070063694268,327.707006369427,23.2481877661708,28.9860973836622,17.424674886505,63.813847622307,98.3061843231407,6,6.97827178877101,7.06522001410872,6.821021396752,6.92889594340456
110,9.37181723069138,19.5904566683303,7.83795759211503,224.221231586249,1.36363636363636,9.37181723069138,19.5904566683303,6.37733476170803,224.221231586249,1.23950136601927,223.218181818182,336.881818181818,165.109090909091,1112.42727272727,10.4048780676809,17.5083002747956,9.70224477731894,74.786175082506,81.8582522999886,2,6.32483924198769,6.5635200839608,6.15574634509782,6.75250342799666
135,21.9279904260912,40.9228987298357,21.7839069207278,236.87166911851,3.51309914087967,21.0165792281129,31.6991962514595,19.7437146368058,51.2674045676646,2.88322093550997,223.348148148148,308.340740740741,165.6,614.266666666667,26.0126232941761,37.1124742856017,21.0002469121287,78.7376515891715,80.7285441776558,7,6.92444680925739,7.07478310436084,6.87049384763495,7.03797465236193
259,9.72323923089592,27.6383924274245,14.7631839515718,260.966215347438,1.65449636831173,8.48706932238558,27.6213220586881,11.4355295061333,260.966215347438,1.46021895010282,219.930501930502,325.169884169884,160.702702702703,1037.97683397683,12.3851868543035,23.2088490892667,14.6793406830296,91.0286530689728,108.802228237383,5,6.84576087674696,7.29223871729276,6.84164179361745,7.51380532121107
282,56.6598621520412,97.3750810686008,64.23156487967,240.657103633689,3.57374745738025,-56.6598621520412,-97.3750810686008,-64.23156487967,-206.273110975048,2.20331793644903,175.085106382979,209.595744680851,100.946808510638,227.085106382979,26.0047702557148,31.9772700131687,18.8623421347219,66.3345795558157,58.2924596007535,8,7.44214189093034,7.53997536248358,7.06774248711293,7.38890853643378
342,28.6119847493594,57.225640246359,85.6732392883051,126.788747017232,1.54537289437625,2.65803168488004,11.8697960905148,45.2505461919278,-47.6377952686707,1.48702969369866,258.125730994152,390.233918128655,343.991228070175,445.111111111111,25.2139148419803,36.7710351363563,36.9784579965389,42.3576314360316,30.785366450522,5,7.35790489464531,7.66874838970875,7.65208762798625,7.74724869198336
126,29.889580364847,45.9040869125077,25.1180386912853,168.059414836926,2.54567155826216,-29.889580364847,-45.9040869125077,-25.1180386912853,-25.6407800561636,3.16259136263036,215.753968253968,298.468253968254,167.507936507937,321.753968253968,14.0513155391211,21.3874635093569,13.9430508559128,66.1666590509695,116.064171231209,5,6.79944780662458,6.7995736909825,6.59614546496114,6.98307791803716
158,33.6556309250133,71.1166648153095,114.166811057324,112.360515992686,2.65721358605859,0.911969997025284,-4.48940353771086,1.61817866410452,-60.7446673138823,2.38667185252719,229.411392405063,333.316455696203,261.613924050633,473.044303797468,22.7192913473778,39.1634175412955,57.6683802841888,66.371637313729,116.701899041824,9,7.07237797537724,7.13848721199512,7.14529638848792,7.15589248850825
89,55.6663193491201,89.3603797558575,50.6022074431275,270.078559689471,2.54045657897228,-55.6663193491201,-89.3603797558575,-50.6022074431275,-270.078559689471,1.90799618401145,165.977528089888,222.213483146067,114.61797752809,422.932584269663,19.5815652403082,27.6659332600329,14.7469331170602,76.4450008290177,81.8623090542077,3,6.41943381743269,6.51575667533796,6.30918137019961,6.60930046105809
177,40.2333883799366,62.3365638898906,45.7234260138978,42.3726239516584,3.44738394560684,11.9061040470378,7.24263733621827,-3.78796577228217,-42.3726239516584,2.40526728960905,230.700564971751,283.813559322034,145.677966101695,184.683615819209,19.7863061051154,21.6999111479382,13.0938904258714,27.3851255025471,58.0039989511032,2,7.18782007146013,7.20915788940119,6.96247062420626,7.05392663476644
84,55.8542994499076,129.995958347258,181.913868622823,179.591717846888,1.75856767991701,7.00736067439744,40.5707882792313,107.515909439149,99.639336894507,1.52752523165195,270.75,440.297619047619,442.464285714286,605.738095238095,14.7275858752983,26.7714221129569,38.3121410660023,42.2368940077221,111.757501659369,4,6.21438113409636,6.37471529715422,6.46912463413724,6.50822698435365
7,175.172375382902,329.675995544417,293.217209690894,333.375661375661,1.28571428571429,175.172375382902,329.675995544417,293.217209690894,333.375661375661,1.13389341902768,441.714285714286,753.285714285714,702.857142857143,885.571428571429,59.8658363956184,106.350786531734,92.0968877579148,115.296954665343,44.9986730800778,2,4.16453951257363,4.16453951257363,4.08576175145621,4.11051700790478
61,50.4512665850101,92.9467087114256,50.1174474756811,319.669019790789,1.98360655737705,-50.4512665850101,-92.9467087114256,-50.1174474756811,-319.669019790789,1.85653475902699,170.508196721311,221.606557377049,119.491803278689,400.491803278689,20.5877752608388,30.4158493458103,16.7905349516118,94.846489076775,69.0739242696517,2,6.09943654996743,6.19289935419044,6.07347201226059,6.32522407618068
381,8.80997963159202,18.806930989986,13.5768084270008,199.701005842455,2.75172023061347,-0.247697282492297,0.0669593392862744,-7.23332618768529,103.971114978433,2.86896690963994,217.349081364829,317.842519685039,158.593175853018,932.553805774278,12.1325328012941,17.5290198965342,10.2416911150252,81.2176387721342,108.705963257829,9,6.7318944920844,7.28346651742131,6.72391042573119,7.92068979446651
390,51.7398201281068,88.9636205240369,68.425841173473,97.495418505696,2.49230769230769,-21.3393523401134,-38.8425482179229,-28.2675223903074,-69.538074505831,2.60780387024044,257.361538461538,335.666666666667,192.276923076923,227.030769230769,20.2598518660214,28.1838591135052,22.1643102067897,33.947154662279,52.0455212841599,8,7.57830657086543,7.74804915823989,7.48543565611957,7.57885764751694
122,8.88148810101615,25.2282257474037,8.13130945022888,249.108390313903,1.49180327868852,8.88148810101615,25.2282257474037,8.13130945022888,249.108390313903,1.222232571574,227.762295081967,341.237704918033,170.303278688525,1087.41803278689,13.2331261431107,22.2264992039621,17.2112664893737,69.4502817995122,37.5493374072843,2,6.42992543836432,6.76027505901044,6.37191641691303,6.81442057140381
228,12.6530122458095,15.8688054355381,11.4180487201543,12.1366915331428,2.62718986461495,-12.6530122458095,-15.8688054355381,-11.4180487201543,-11.8439406849718,3.11265103910285,268.570175438596,382.206140350877,187.486842105263,104.078947368421,8.843641087726,12.3667124301973,6.1297951249057,5.19555264750728,118.886655844815,3,6.66641539297363,7.05805438366017,6.26468750742239,5.74754695295526
114,52.0432550967776,89.7061191377263,64.9489218015591,84.0427683021212,2.0162783559154,5.6209709347496,5.99190251214306,-7.90335370783873,-37.8922528974066,2.20097665721698,296.078947368421,399.921052631579,230.578947368421,258.017543859649,28.1119768247847,37.2589668324056,25.1360839169797,27.5585445265805,73.5883944812989,3,6.76751009052202,6.85395577828699,6.70494186985051,6.73128023376283
109,46.4517654518525,86.2859201245505,72.2592215624502,219.224077245859,1.82070704231514,-46.4517654518525,-86.2859201245505,-72.2592215624502,-213.561096341037,1.67619599913701,182.091743119266,246.614678899083,134.908256880734,480.97247706422,22.3411995622207,32.433392085081,24.5396295420785,141.390373698488,107.82191046392,4,6.67645445029382,6.75731807535301,6.61866743555851,6.74567728538449
414,25.4709066707307,50.6116069451464,39.7998655645325,195.152576954486,5.64439978580671,1.72314559930564,-3.17422726363211,-11.990688947277,37.5155652746445,4.32496404721032,217.053140096618,296.772946859903,160.149758454106,572.86231884058,31.5797751778686,46.4927571369482,35.1888869622519,100.838096092739,149.092666418942,14,7.97858212075717,8.07660869575078,7.96853548902958,8.09981453150177
133,32.663112437022,48.0855207156819,27.9024813276415,167.012846646656,2.24713577222394,-32.663112437022,-48.0855207156819,-27.9024813276415,-81.9063076747915,3.29501788419166,210.127819548872,292.503759398496,162.571428571429,269.932330827068,12.9018350002414,17.9923225314979,10.6328231450718,49.6094817957307,114.606596736233,2,6.83123102089519,6.87627439683923,6.46857467549844,7.00008214888058
498,21.7102140081559,38.2971010487308,13.3389949923027,31.5721137063414,3.01013215386853,2.17807393356998,-4.64629737452218,1.4257254447122,-8.75590049426417,3.94337429154434,265.931726907631,363.746987951807,191.018072289157,136.909638554217,12.2780437719202,17.8993235654389,9.00812187627093,16.0296495948732,116.615941543833,5,7.39236177336465,7.80023600167852,6.93186801195975,7.10193289440685
125,14.9977421529301,26.6337444180003,19.6882212499057,230.601592262121,1.248,1.90779008321334,5.69813657486307,-3.75879400063895,230.601592262121,1.20747670784989,228.872,341.136,172.92,1094.56,13.3996871605272,20.99498759228,15.2008420819374,71.7244058880943,172.508438166784,3,6.46547217602759,6.77936987615527,6.53629575804591,6.86241458750087
68,42.6163069679361,83.2731409045087,61.6553685932848,217.864858057088,1.75,42.6163069679361,83.2731409045087,61.6553685932848,74.1789506510783,1.8190171877725,256.058823529412,384.617647058824,221.617647058824,776.823529411765,23.3130122419302,37.2282425252992,34.0086621369618,86.1892481994733,178.611709615254,5,6.26539317394612,6.30720033328729,6.36960843125988,6.34459163746341
28,194.051023814269,312.76893659018,253.681769914024,283.141099897512,1.60378815984421,194.051023814269,312.76893659018,253.681769914024,283.141099897512,1.51185789203691,422.0,616.892857142857,431.428571428571,586.785714285714,61.2238282277182,89.5346458423915,64.7276870387608,92.9010061235911,119.766419916466,2,5.5431281038957,5.52841454645818,5.51136505980743,5.47194448111303
193,51.6796144812818,77.0862781030952,53.0537234187632,189.120038690215,2.96034443011179,-51.6796144812818,-77.0862781030952,-45.0182467361428,-162.237987757783,2.73529985284504,205.072538860104,279.59067357513,166.445595854922,363.233160621762,49.4805653194402,73.4730807287559,56.1604695094849,77.8839480682278,103.593072114609,6,7.32096288091951,7.27732584809791,7.22783593664197,7.29177336604587
274,85.1011131364915,138.722283092505,107.697904999189,182.187719434941,4.0229754496048,47.6137879703726,81.0199263287378,66.1389610049776,13.7781428165951,2.7185494199858,309.416058394161,441.857664233577,285.014598540146,448.29197080292,48.7470968382443,72.300554987348,51.208531081215,116.819447722496,44.5230030350482,13,7.61543870535703,7.60663175898974,7.69644290723759,7.63367502795272
114,77.1153715763662,123.201477483041,80.3632882561428,164.402844411773,3.12947799379796,-67.3000737678714,-100.50930148625,-62.7789807214746,-17.6034230502829,2.38829381953332,228.464912280702,319.929824561404,202.245614035088,523.0,38.8946349578072,53.7203152298111,48.6266769256701,124.615760316656,57.0771838755482,6,6.89507365799795,6.85798476080383,6.86774213104947,6.8526376720001
583,5.50196844949815,9.92402229314748,16.032464590071,134.911973634345,5.08775549372285,-4.25504201915753,-3.67480657920881,-3.97365574451831,-2.8772953487069,5.75679179760995,218.802744425386,325.303602058319,172.893653516295,779.857632933105,6.38747643806732,8.83945451656369,10.4996452213209,48.2073349353278,117.415871518778,11,6.20772655664619,6.76434586676985,6.77746157006448,8.33474525217178
442,26.9583030908651,37.8261534214782,15.1664384773699,87.0984527027283,2.72652995887435,-8.12322487228928,-16.7265735101592,-8.92440030323027,-32.8232411938282,4.28086344739045,236.110859728507,321.789592760181,172.457013574661,184.825791855204,13.4722412679267,18.1036128070259,8.84375220549595,41.285058760545,114.361810174566,8,7.33775571029746,7.67516279371005,6.88391946849621,7.97989299746416
179,11.5196620757125,26.5385386274311,10.2480250282246,194.885430893129,1.96009061563033,11.5196620757125,26.5385386274311,10.2480250282246,146.607584138621,1.83121597724224,228.536312849162,338.821229050279,173.402234636871,894.106145251397,18.0193121053853,21.0238331543182,16.7002892133898,83.9299715824664,121.864204628592,4,6.60970472648104,6.82229261205438,6.54619615779727,7.16506705689986
327,9.43923821765378,29.0897090435537,17.183179158916,274.589224147288,1.64870765727114,6.9270124456771,25.9947518914493,5.70305741526032,274.589224147288,1.74195398036939,219.22629969419,327.351681957187,158.006116207951,1033.25993883792,11.4850326509224,20.2243197361944,13.1709517009292,92.1170460273424,114.958782540856,4,6.90171409346945,7.36704138247175,6.88782522692735,7.7329888684494
55,53.17144890366,78.9320456391506,53.1826884390556,195.692105162978,1.52727272727273,-53.17144890366,-78.9320456391506,-53.1826884390556,-187.357716022707,1.61807966991178,153.709090909091,199.872727272727,89.7818181818182,422.8,20.1211537056473,26.7772322186079,12.5200797399304,81.4077056884332,95.0322278049019,3,6.00627057448618,6.09446149413303,5.90330299489668,6.05750668694083
191,29.5726654830815,44.0675572645755,25.3134882030404,177.09903685247,2.11977918192971,-29.5726654830815,-44.0675572645755,-25.3134882030404,-59.4601548087519,3.65405175672673,217.680628272251,302.581151832461,166.895287958115,279.926701570681,16.179865699552,23.1007912362616,14.1731819907987,62.0619928975762,116.653733602462,3,7.14801224831218,7.24994996437634,6.94951942192086,7.30645720995391
119,80.3782910258113,128.921659321247,92.6486819587732,110.30599119735,1.65820292203119,-80.3782910258113,-128.921659321247,-92.6486819587732,-110.30599119735,2.06257161831348,274.957983193277,371.126050420168,245.319327731092,260.319327731092,32.4890142927421,47.0969953227851,31.3038598777457,34.6793069757913,17.7809624699989,4,6.79653965271297,6.83106192451001,6.6871155191629,6.86205734013476
156,36.2190202949324,50.1730855841289,40.0113313412852,104.153955115186,3.35662602696308,15.97692792784,21.347397758441,21.7418316967855,-47.1982988012389,2.64211453778394,281.673076923077,374.692307692308,225.839743589744,301.115384615385,26.9532271655013,35.9491477350951,26.6067026437941,42.7774445626853,112.743021417664,6,7.04373753928026,7.09440542419219,6.99572680203189,7.12153275344766
93,41.2948526750978,69.4158847105371,61.8621061744259,369.314161440152,1.18279569892473,-7.15049483809768,-10.7535869181197,-29.8199238792534,369.314161440152,1.08879927946695,228.89247311828,303.569892473118,160.58064516129,731.655913978495,17.1423278965152,25.9036252909556,23.3700122989395,110.940601623935,70.6297060053658,4,6.46286200736165,6.39686261180409,6.47341930853273,6.5761804430655
213,49.1990322999788,88.1048450492303,82.8217339669953,203.204359690764,2.26227962108831,36.5835021283535,72.6308272748726,70.3870607237742,38.0249483272045,1.88426895202571,260.971830985916,358.178403755869,231.342723004695,372.723004694836,27.7608694599667,42.2984711350518,35.0890203404682,75.3754501470373,21.1502701483466,8,7.20503258960681,7.29029328673687,7.31604796530996,7.22181591165548
